unique_id,ds,cutoff,y,Naive,LastWeek,LastMonth,AutoETSWeek,AutoETSMonth,MSTLWeek,MSTLMonth,AutoARIMAWeek,AutoARIMAMonth
hotel_0,2023-03-06,2023-02-10,0.7777777777777778,0.691358024691358,0.9135802469135802,0.9876543209876543,0.6117565108719498,0.7277518609552107,0.6230710910384294,0.8691327289932291,0.848113212367882,0.7105742120881771
hotel_0,2023-03-07,2023-02-10,0.9629629629629629,0.691358024691358,0.7160493827160493,0.6049382716049383,0.6250619035875944,0.7277518609552107,0.6025885854779351,0.8148010057522994,0.8251188574229499,0.7290777778234214
hotel_0,2023-03-08,2023-02-10,0.9876543209876543,0.691358024691358,0.6666666666666666,0.9135802469135802,0.6166072025877469,0.7277518609552107,0.6241975558516591,0.7932884407317307,0.823417294911272,0.6824678630900369
hotel_0,2023-03-09,2023-02-10,0.8024691358024691,0.691358024691358,0.8395061728395061,0.7160493827160493,0.6569886537634391,0.7277518609552107,0.6686404393175288,0.7892687105659869,0.8531999306293805,0.759904498198922
hotel_0,2023-03-10,2023-02-10,0.9876543209876543,0.691358024691358,0.691358024691358,0.6666666666666666,0.7656860092707898,0.7277518609552107,0.7416972348775843,0.7757438213131718,0.8588142526906521,0.736103467240112
hotel_0,2023-03-11,2023-03-10,0.9876543209876543,0.9876543209876543,0.9753086419753086,0.8395061728395061,1.0138703715359103,0.9407194187653529,0.9847106872491326,0.8735251700195811,0.984668933772518,0.9724061503269223
hotel_0,2023-03-12,2023-03-10,0.8518518518518519,0.9876543209876543,0.8148148148148148,0.691358024691358,0.809751055998938,0.9407194187653529,0.762282273812169,0.8827459462713634,0.8539359046878346,0.9549736299391393
hotel_0,2023-03-13,2023-03-10,0.9629629629629629,0.9876543209876543,0.7777777777777778,0.8271604938271605,0.8249396292655471,0.9407194187653529,0.8308719256296819,0.9069365208831714,0.849157881383815,0.915958886829111
hotel_0,2023-03-14,2023-03-10,0.9382716049382716,0.9876543209876543,0.9629629629629629,0.5185185185185185,0.843089232368981,0.9407194187653529,0.864421796484,0.9143136717720961,0.8961303370105624,0.9184687436100344
hotel_0,2023-03-15,2023-03-10,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.6296296296296297,0.8406479578597593,0.9407194187653529,0.9183831979696568,0.9440944775300384,0.9348846738392554,0.8800396347432227
hotel_0,2023-03-16,2023-03-10,0.9876543209876543,0.9876543209876543,0.8024691358024691,0.6296296296296297,0.8763035440116149,0.9407194187653529,0.9167716606280693,0.9263370144223267,0.9179935553018148,0.9177963116988572
hotel_0,2023-03-17,2023-03-10,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.8888888888888888,0.9834560719173691,0.9407194187653529,0.9631494939246756,0.9267821338805751,0.9765413602514141,0.885886551043144
hotel_0,2023-03-18,2023-03-10,0.8765432098765432,0.9876543209876543,0.9753086419753086,0.9876543209876543,1.0138703715359103,0.9407194187653529,0.9847106872491326,0.9065249673916475,0.9832657673645687,0.8765545314784825
hotel_0,2023-03-19,2023-03-10,0.3333333333333333,0.9876543209876543,0.8148148148148148,0.9876543209876543,0.809751055998938,0.9407194187653529,0.762282273812169,0.9796972223982318,0.8629061137907006,0.8585993822449377
hotel_0,2023-03-20,2023-03-10,0.7407407407407407,0.9876543209876543,0.7777777777777778,1.0,0.8249396292655471,0.9407194187653529,0.8308719256296819,0.9761588197428155,0.8648496316050203,0.8637175964952898
hotel_0,2023-03-21,2023-03-10,0.8395061728395061,0.9876543209876543,0.9629629629629629,0.9876543209876543,0.843089232368981,0.9407194187653529,0.864421796484,0.917275362249585,0.9121462390797671,0.8574926739436273
hotel_0,2023-03-22,2023-03-10,0.8888888888888888,0.9876543209876543,0.9876543209876543,0.8641975308641975,0.8406479578597593,0.9407194187653529,0.9183831979696568,0.9339152692368595,0.9484710606555576,0.8706456528772322
hotel_0,2023-03-23,2023-03-10,0.8641975308641975,0.9876543209876543,0.8024691358024691,0.9876543209876543,0.8763035440116149,0.9407194187653529,0.9167716606280693,0.9184797493983661,0.9252317847794993,0.8713241385644329
hotel_0,2023-03-24,2023-03-10,0.9629629629629629,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9834560719173691,0.9407194187653529,0.9631494939246756,0.9275445071694288,0.9839505027125065,0.8508345096419072
